[2014-02-17 09:19:22] Finished 74 battle, 55 sec this time, 4603 sec total
[2014-02-17 09:20:29] Finished 75 battle, 57 sec this time, 4670 sec total
[2014-02-17 09:21:37] Finished 76 battle, 61 sec this time, 4738 sec total
[2014-02-17 09:22:40] Finished 77 battle, 57 sec this time, 4801 sec total
[2014-02-17 09:24:00] Finished 78 battle, 65 sec this time, 4881 sec total
[2014-02-17 09:25:08] Finished 79 battle, 61 sec this time, 4949 sec total
[2014-02-17 09:26:15] Finished 80 battle, 59 sec this time, 5016 sec total
[2014-02-17 09:27:44] Finished 81 battle, 62 sec this time, 5105 sec total
[2014-02-17 09:28:48] Finished 82 battle, 58 sec this time, 5169 sec total
[2014-02-17 09:29:43] Finished 83 battle, 48 sec this time, 5224 sec total
[2014-02-17 09:30:38] Finished 84 battle, 49 sec this time, 5279 sec total
[2014-02-17 09:31:43] Finished 85 battle, 58 sec this time, 5344 sec total
[2014-02-17 09:32:53] Finished 86 battle, 59 sec this time, 5414 sec total
[2014-02-17 09:34:02] Finished 87 battle, 52 sec this time, 5483 sec total
[2014-02-17 09:34:55] Finished 88 battle, 47 sec this time, 5536 sec total
[2014-02-17 09:35:58] Finished 89 battle, 55 sec this time, 5599 sec total
[2014-02-17 09:37:03] Finished 90 battle, 56 sec this time, 5664 sec total
[2014-02-17 09:38:16] Finished 91 battle, 63 sec this time, 5737 sec total
[2014-02-17 09:39:12] Finished 92 battle, 49 sec this time, 5793 sec total
[2014-02-17 09:40:20] Finished 93 battle, 54 sec this time, 5861 sec total
[2014-02-17 09:41:25] Finished 94 battle, 54 sec this time, 5926 sec total
[2014-02-17 09:42:33] Finished 95 battle, 61 sec this time, 5994 sec total
[2014-02-17 09:43:35] Finished 96 battle, 54 sec this time, 6056 sec total
[2014-02-17 09:44:33] Finished 97 battle, 52 sec this time, 6114 sec total
[2014-02-17 09:45:39] Finished 98 battle, 56 sec this time, 6180 sec total
[2014-02-17 09:46:40] Finished 99 battle, 54 sec this time, 6241 sec total
[2014-02-17 09:47:44] Finished 100 battle, 53 sec this time, 6305 sec total
[2014-02-17 09:48:44] Finished 101 battle, 54 sec this time, 6365 sec total
[2014-02-17 09:49:44] Finished 102 battle, 52 sec this time, 6425 sec total
[2014-02-17 09:50:56] Finished 103 battle, 63 sec this time, 6497 sec total
[2014-02-17 09:52:00] Finished 104 battle, 58 sec this time, 6561 sec total
[2014-02-17 09:53:14] Finished 105 battle, 68 sec this time, 6635 sec total
[2014-02-17 09:54:25] Finished 106 battle, 64 sec this time, 6706 sec total
[2014-02-17 09:55:41] Finished 107 battle, 69 sec this time, 6782 sec total
[2014-02-17 09:56:55] Finished 108 battle, 68 sec this time, 6856 sec total
[2014-02-17 09:57:55] Finished 109 battle, 52 sec this time, 6916 sec total
[2014-02-17 09:58:50] Finished 110 battle, 50 sec this time, 6971 sec total
[2014-02-17 09:59:53] Finished 111 battle, 57 sec this time, 7034 sec total
[2014-02-17 10:00:47] Finished 112 battle, 44 sec this time, 7088 sec total
[2014-02-17 10:01:58] Finished 113 battle, 62 sec this time, 7159 sec total
[2014-02-17 10:03:05] Finished 114 battle, 60 sec this time, 7226 sec total
[2014-02-17 10:04:00] Finished 115 battle, 49 sec this time, 7281 sec total
[2014-02-17 10:04:52] Finished 116 battle, 47 sec this time, 7333 sec total
[2014-02-17 10:06:01] Finished 117 battle, 64 sec this time, 7402 sec total
[2014-02-17 10:07:00] Finished 118 battle, 53 sec this time, 7461 sec total
[2014-02-17 10:07:58] Finished 119 battle, 52 sec this time, 7519 sec total
[2014-02-17 10:08:59] Finished 120 battle, 55 sec this time, 7580 sec total
[2014-02-17 10:10:11] Finished 121 battle, 60 sec this time, 7652 sec total
[2014-02-17 10:11:14] Finished 122 battle, 58 sec this time, 7715 sec total
[2014-02-17 10:12:17] Finished 123 battle, 57 sec this time, 7778 sec total
[2014-02-17 10:13:20] Finished 124 battle, 51 sec this time, 7841 sec total
[2014-02-17 10:14:21] Finished 125 battle, 51 sec this time, 7902 sec total
[2014-02-17 10:15:31] Finished 126 battle, 59 sec this time, 7972 sec total
[2014-02-17 10:16:28] Finished 127 battle, 51 sec this time, 8029 sec total
[2014-02-17 10:17:48] Finished 128 battle, 71 sec this time, 8109 sec total
[2014-02-17 10:19:00] Finished 129 battle, 66 sec this time, 8181 sec total
[2014-02-17 10:20:05] Finished 130 battle, 59 sec this time, 8246 sec total
[2014-02-17 10:21:05] Finished 131 battle, 54 sec this time, 8306 sec total
[2014-02-17 10:22:09] Finished 132 battle, 59 sec this time, 8370 sec total
[2014-02-17 10:23:06] Finished 133 battle, 52 sec this time, 8427 sec total
[2014-02-17 10:24:12] Finished 134 battle, 60 sec this time, 8493 sec total
[2014-02-17 10:25:14] Finished 135 battle, 56 sec this time, 8555 sec total
[2014-02-17 10:26:18] Finished 136 battle, 58 sec this time, 8619 sec total
[2014-02-17 10:27:15] Finished 137 battle, 51 sec this time, 8676 sec total
[2014-02-17 10:28:09] Finished 138 battle, 49 sec this time, 8730 sec total
[2014-02-17 10:29:08] Finished 139 battle, 53 sec this time, 8789 sec total
[2014-02-17 10:30:07] Finished 140 battle, 53 sec this time, 8848 sec total
[2014-02-17 10:31:19] Finished 141 battle, 63 sec this time, 8920 sec total
[2014-02-17 10:32:18] Finished 142 battle, 52 sec this time, 8979 sec total
[2014-02-17 10:33:18] Finished 143 battle, 54 sec this time, 9039 sec total
[2014-02-17 10:34:14] Finished 144 battle, 51 sec this time, 9095 sec total
[2014-02-17 10:35:13] Finished 145 battle, 53 sec this time, 9154 sec total
[2014-02-17 10:36:20] Finished 146 battle, 61 sec this time, 9221 sec total
[2014-02-17 10:37:21] Finished 147 battle, 55 sec this time, 9282 sec total
[2014-02-17 10:38:22] Finished 148 battle, 50 sec this time, 9343 sec total
[2014-02-17 10:39:33] Finished 149 battle, 58 sec this time, 9414 sec total
[2014-02-17 10:40:43] Finished 150 battle, 58 sec this time, 9484 sec total
[2014-02-17 10:41:54] Finished 151 battle, 63 sec this time, 9555 sec total
[2014-02-17 10:42:52] Finished 152 battle, 53 sec this time, 9613 sec total
[2014-02-17 10:43:52] Finished 153 battle, 54 sec this time, 9673 sec total
[2014-02-17 10:44:47] Finished 154 battle, 50 sec this time, 9728 sec total
[2014-02-17 10:45:48] Finished 155 battle, 55 sec this time, 9789 sec total
[2014-02-17 10:46:50] Finished 156 battle, 57 sec this time, 9851 sec total
[2014-02-17 10:47:51] Finished 157 battle, 56 sec this time, 9912 sec total
[2014-02-17 10:48:50] Finished 158 battle, 54 sec this time, 9971 sec total
[2014-02-17 10:49:54] Finished 159 battle, 55 sec this time, 10035 sec total
[2014-02-17 10:51:00] Finished 160 battle, 59 sec this time, 10101 sec total
[2014-02-17 10:52:09] Finished 161 battle, 63 sec this time, 10170 sec total
[2014-02-17 10:53:11] Finished 162 battle, 51 sec this time, 10232 sec total
[2014-02-17 10:54:16] Finished 163 battle, 59 sec this time, 10297 sec total
[2014-02-17 10:55:17] Finished 164 battle, 52 sec this time, 10358 sec total
[2014-02-17 10:56:18] Finished 165 battle, 55 sec this time, 10419 sec total
[2014-02-17 10:57:18] Finished 166 battle, 52 sec this time, 10479 sec total
[2014-02-17 10:58:28] Finished 167 battle, 65 sec this time, 10549 sec total
[2014-02-17 10:59:30] Finished 168 battle, 56 sec this time, 10611 sec total
[2014-02-17 11:00:32] Finished 169 battle, 57 sec this time, 10673 sec total
[2014-02-17 11:01:30] Finished 170 battle, 53 sec this time, 10731 sec total
[2014-02-17 11:02:35] Finished 171 battle, 60 sec this time, 10796 sec total
[2014-02-17 11:03:35] Finished 172 battle, 53 sec this time, 10856 sec total
[2014-02-17 11:04:36] Finished 173 battle, 56 sec this time, 10917 sec total
[2014-02-17 11:05:30] Finished 174 battle, 49 sec this time, 10971 sec total
[2014-02-17 11:06:27] Finished 175 battle, 51 sec this time, 11028 sec total
[2014-02-17 11:07:23] Finished 176 battle, 51 sec this time, 11084 sec total
[2014-02-17 11:08:25] Finished 177 battle, 56 sec this time, 11146 sec total
[2014-02-17 11:09:20] Finished 178 battle, 50 sec this time, 11201 sec total
[2014-02-17 11:10:22] Finished 179 battle, 57 sec this time, 11263 sec total
[2014-02-17 11:11:36] Finished 180 battle, 63 sec this time, 11337 sec total
[2014-02-17 11:12:32] Finished 181 battle, 51 sec this time, 11393 sec total
[2014-02-17 11:13:30] Finished 182 battle, 53 sec this time, 11451 sec total
[2014-02-17 11:14:33] Finished 183 battle, 57 sec this time, 11514 sec total
[2014-02-17 11:15:33] Finished 184 battle, 55 sec this time, 11574 sec total
[2014-02-17 11:16:34] Finished 185 battle, 56 sec this time, 11635 sec total
[2014-02-17 11:17:30] Finished 186 battle, 50 sec this time, 11691 sec total
[2014-02-17 11:18:26] Finished 187 battle, 51 sec this time, 11747 sec total
[2014-02-17 11:19:36] Finished 188 battle, 65 sec this time, 11817 sec total
[2014-02-17 11:20:51] Finished 189 battle, 68 sec this time, 11892 sec total
[2014-02-17 11:21:53] Finished 190 battle, 56 sec this time, 11954 sec total
[2014-02-17 11:23:01] Finished 191 battle, 62 sec this time, 12022 sec total
[2014-02-17 11:24:03] Finished 192 battle, 54 sec this time, 12084 sec total
[2014-02-17 11:25:14] Finished 193 battle, 65 sec this time, 12155 sec total
[2014-02-17 11:26:09] Finished 194 battle, 49 sec this time, 12210 sec total
[2014-02-17 11:27:06] Finished 195 battle, 52 sec this time, 12267 sec total
[2014-02-17 11:28:00] Finished 196 battle, 49 sec this time, 12321 sec total
[2014-02-17 11:29:00] Finished 197 battle, 55 sec this time, 12381 sec total
[2014-02-17 11:30:07] Finished 198 battle, 62 sec this time, 12448 sec total
[2014-02-17 11:31:02] Finished 199 battle, 50 sec this time, 12503 sec total
[2014-02-17 11:31:56] Finished 200 battle, 49 sec this time, 12557 sec total
[2014-02-17 11:32:53] Finished 201 battle, 52 sec this time, 12614 sec total
[2014-02-17 11:33:47] Finished 202 battle, 49 sec this time, 12668 sec total
[2014-02-17 11:34:49] Finished 203 battle, 58 sec this time, 12730 sec total
[2014-02-17 11:35:47] Finished 204 battle, 53 sec this time, 12788 sec total
[2014-02-17 11:36:44] Finished 205 battle, 52 sec this time, 12845 sec total
[2014-02-17 11:37:38] Finished 206 battle, 49 sec this time, 12899 sec total
[2014-02-17 11:38:43] Finished 207 battle, 59 sec this time, 12964 sec total
[2014-02-17 11:39:47] Finished 208 battle, 58 sec this time, 13028 sec total
[2014-02-17 11:40:49] Finished 209 battle, 56 sec this time, 13090 sec total
[2014-02-17 11:41:52] Finished 210 battle, 57 sec this time, 13153 sec total
[2014-02-17 11:42:55] Finished 211 battle, 58 sec this time, 13216 sec total
[2014-02-17 11:43:57] Finished 212 battle, 56 sec this time, 13278 sec total
[2014-02-17 11:44:56] Finished 213 battle, 53 sec this time, 13337 sec total
[2014-02-17 11:46:02] Finished 214 battle, 61 sec this time, 13403 sec total
[2014-02-17 11:47:03] Finished 215 battle, 56 sec this time, 13464 sec total
[2014-02-17 11:48:09] Finished 216 battle, 60 sec this time, 13530 sec total
[2014-02-17 11:49:04] Finished 217 battle, 50 sec this time, 13585 sec total
[2014-02-17 11:50:02] Finished 218 battle, 53 sec this time, 13643 sec total
[2014-02-17 11:51:03] Finished 219 battle, 56 sec this time, 13704 sec total
[2014-02-17 11:52:03] Finished 220 battle, 54 sec this time, 13764 sec total
[2014-02-17 11:53:06] Finished 221 battle, 57 sec this time, 13827 sec total
[2014-02-17 11:53:58] Finished 222 battle, 47 sec this time, 13879 sec total
[2014-02-17 11:54:52] Finished 223 battle, 49 sec this time, 13933 sec total
[2014-02-17 11:55:48] Finished 224 battle, 51 sec this time, 13989 sec total
[2014-02-17 11:57:11] Finished 225 battle, 70 sec this time, 14072 sec total
[2014-02-17 11:58:23] Finished 226 battle, 64 sec this time, 14144 sec total
[2014-02-17 11:59:21] Finished 227 battle, 51 sec this time, 14202 sec total
[2014-02-17 12:00:24] Finished 228 battle, 53 sec this time, 14265 sec total
[2014-02-17 12:01:29] Finished 229 battle, 60 sec this time, 14330 sec total
[2014-02-17 12:02:37] Finished 230 battle, 59 sec this time, 14398 sec total
[2014-02-17 12:03:35] Finished 231 battle, 53 sec this time, 14456 sec total
[2014-02-17 12:04:29] Finished 232 battle, 49 sec this time, 14510 sec total
[2014-02-17 12:05:19] Finished 233 battle, 45 sec this time, 14560 sec total
[2014-02-17 12:06:18] Finished 234 battle, 54 sec this time, 14619 sec total
[2014-02-17 12:07:12] Finished 235 battle, 48 sec this time, 14673 sec total
[2014-02-17 12:08:07] Finished 236 battle, 50 sec this time, 14728 sec total
[2014-02-17 12:09:02] Finished 237 battle, 50 sec this time, 14783 sec total
[2014-02-17 12:10:00] Finished 238 battle, 53 sec this time, 14841 sec total
[2014-02-17 12:11:02] Finished 239 battle, 57 sec this time, 14903 sec total
[2014-02-17 12:12:01] Finished 240 battle, 54 sec this time, 14962 sec total
[2014-02-17 12:13:04] Finished 241 battle, 57 sec this time, 15025 sec total
[2014-02-17 12:14:04] Finished 242 battle, 55 sec this time, 15085 sec total
[2014-02-17 12:15:06] Finished 243 battle, 57 sec this time, 15147 sec total
[2014-02-17 12:16:15] Finished 244 battle, 63 sec this time, 15216 sec total
[2014-02-17 12:17:14] Finished 245 battle, 55 sec this time, 15275 sec total
[2014-02-17 12:18:08] Finished 246 battle, 49 sec this time, 15329 sec total
[2014-02-17 12:19:08] Finished 247 battle, 54 sec this time, 15389 sec total
[2014-02-17 12:20:05] Finished 248 battle, 51 sec this time, 15446 sec total
[2014-02-17 12:21:02] Finished 249 battle, 51 sec this time, 15503 sec total
[2014-02-17 12:22:01] Finished 250 battle, 53 sec this time, 15562 sec total
[2014-02-17 12:23:06] Finished 251 battle, 56 sec this time, 15627 sec total
[2014-02-17 12:24:18] Finished 252 battle, 64 sec this time, 15699 sec total
[2014-02-17 12:25:26] Finished 253 battle, 62 sec this time, 15767 sec total
[2014-02-17 12:26:21] Finished 254 battle, 49 sec this time, 15822 sec total
[2014-02-17 12:27:21] Finished 255 battle, 51 sec this time, 15882 sec total
[2014-02-17 12:28:28] Finished 256 battle, 61 sec this time, 15949 sec total
[2014-02-17 12:29:36] Finished 257 battle, 61 sec this time, 16017 sec total
[2014-02-17 12:30:40] Finished 258 battle, 58 sec this time, 16081 sec total
[2014-02-17 12:31:43] Finished 259 battle, 58 sec this time, 16144 sec total
[2014-02-17 13:15:31] Finished 1 battle, 56 sec this time, 56 sec total
[2014-02-17 13:16:34] Finished 2 battle, 55 sec this time, 119 sec total
[2014-02-17 13:17:30] Finished 3 battle, 51 sec this time, 175 sec total
[2014-02-17 13:18:33] Finished 4 battle, 58 sec this time, 238 sec total
[2014-02-17 13:19:36] Finished 5 battle, 57 sec this time, 301 sec total
[2014-02-17 13:20:52] Finished 6 battle, 69 sec this time, 377 sec total
[2014-02-17 13:21:57] Finished 7 battle, 59 sec this time, 442 sec total
[2014-02-17 13:23:06] Finished 8 battle, 54 sec this time, 511 sec total
[2014-02-17 13:24:00] Finished 9 battle, 48 sec this time, 565 sec total
[2014-02-17 13:25:16] Finished 10 battle, 69 sec this time, 641 sec total
[2014-02-17 13:26:19] Finished 11 battle, 57 sec this time, 704 sec total
[2014-02-17 13:27:21] Finished 12 battle, 54 sec this time, 766 sec total
[2014-02-17 13:28:28] Finished 13 battle, 58 sec this time, 833 sec total
[2014-02-17 13:29:49] Finished 14 battle, 73 sec this time, 914 sec total
[2014-02-17 13:30:52] Finished 15 battle, 49 sec this time, 977 sec total
[2014-02-17 13:32:04] Finished 16 battle, 62 sec this time, 1049 sec total
[2014-02-17 13:33:06] Finished 17 battle, 56 sec this time, 1111 sec total
[2014-02-17 13:34:04] Finished 18 battle, 50 sec this time, 1169 sec total
[2014-02-17 13:35:08] Finished 19 battle, 58 sec this time, 1233 sec total
[2014-02-17 13:36:08] Finished 20 battle, 54 sec this time, 1293 sec total
[2014-02-17 13:37:11] Finished 21 battle, 58 sec this time, 1356 sec total
[2014-02-17 13:38:12] Finished 22 battle, 55 sec this time, 1417 sec total
[2014-02-17 13:39:12] Finished 23 battle, 54 sec this time, 1477 sec total
[2014-02-17 13:40:19] Finished 24 battle, 61 sec this time, 1544 sec total
[2014-02-17 13:41:22] Finished 25 battle, 57 sec this time, 1607 sec total
[2014-02-17 14:01:20] Finished 1 battle, 50 sec this time, 50 sec total
[2014-02-17 14:02:21] Finished 2 battle, 55 sec this time, 111 sec total
[2014-02-17 14:03:21] Finished 3 battle, 54 sec this time, 171 sec total
[2014-02-17 14:04:24] Finished 4 battle, 58 sec this time, 234 sec total
[2014-02-17 14:05:38] Finished 5 battle, 65 sec this time, 308 sec total
[2014-02-17 14:06:49] Finished 6 battle, 65 sec this time, 379 sec total
[2014-02-17 14:08:01] Finished 7 battle, 63 sec this time, 451 sec total
[2014-02-17 14:09:07] Finished 8 battle, 58 sec this time, 517 sec total
[2014-02-17 14:10:11] Finished 9 battle, 53 sec this time, 581 sec total
[2014-02-17 14:10:59] Finished 10 battle, 43 sec this time, 629 sec total
[2014-02-17 14:12:11] Finished 11 battle, 66 sec this time, 701 sec total
[2014-02-17 20:36:08] Finished 1 battle, 46 sec this time, 46 sec total
[2014-02-17 20:51:17] Finished 1 battle, 57 sec this time, 57 sec total
[2014-02-17 21:32:33] Finished 1 battle, 54 sec this time, 54 sec total
[2014-02-17 21:33:45] Finished 2 battle, 67 sec this time, 126 sec total
[2014-02-17 21:34:38] Finished 3 battle, 48 sec this time, 179 sec total
[2014-02-17 21:35:35] Finished 4 battle, 51 sec this time, 236 sec total
[2014-02-17 21:36:31] Finished 5 battle, 48 sec this time, 292 sec total
[2014-02-17 21:37:28] Finished 6 battle, 52 sec this time, 349 sec total
[2014-02-17 21:39:01] Finished 1 battle, 39 sec this time, 39 sec total
[2014-02-17 21:39:45] Finished 2 battle, 39 sec this time, 83 sec total
[2014-02-17 21:40:39] Finished 3 battle, 49 sec this time, 137 sec total
[2014-02-17 21:41:28] Finished 4 battle, 43 sec this time, 186 sec total
[2014-02-17 21:50:02] Finished 1 battle, 45 sec this time, 45 sec total
[2014-02-17 21:51:50] Finished 3 battle, 46 sec this time, 153 sec total
[2014-02-17 21:52:38] Finished 4 battle, 44 sec this time, 201 sec total
[2014-02-17 21:53:28] Finished 5 battle, 45 sec this time, 251 sec total
[2014-02-17 21:54:16] Finished 6 battle, 42 sec this time, 299 sec total
[2014-02-17 21:55:04] Finished 7 battle, 43 sec this time, 347 sec total
[2014-02-17 21:55:53] Finished 8 battle, 43 sec this time, 396 sec total
[2014-02-17 21:56:49] Finished 9 battle, 51 sec this time, 452 sec total
[2014-02-17 21:57:55] Finished 10 battle, 59 sec this time, 518 sec total
[2014-02-17 21:58:45] Finished 11 battle, 43 sec this time, 568 sec total
[2014-02-17 22:00:46] Finished 1 battle, 48 sec this time, 48 sec total
[2014-02-17 22:01:46] Finished 2 battle, 52 sec this time, 108 sec total
[2014-02-17 22:02:38] Finished 3 battle, 46 sec this time, 160 sec total
[2014-02-17 22:03:33] Finished 4 battle, 47 sec this time, 215 sec total
[2014-02-17 22:04:43] Finished 5 battle, 57 sec this time, 285 sec total
[2014-02-17 22:05:27] Finished 6 battle, 36 sec this time, 329 sec total
[2014-02-17 22:06:31] Finished 7 battle, 52 sec this time, 393 sec total
[2014-02-17 22:07:26] Finished 8 battle, 50 sec this time, 448 sec total
[2014-02-17 22:08:22] Finished 9 battle, 51 sec this time, 504 sec total
[2014-02-17 22:09:18] Finished 10 battle, 49 sec this time, 560 sec total
[2014-02-17 22:11:15] Finished 12 battle, 46 sec this time, 677 sec total
[2014-02-17 22:12:09] Finished 13 battle, 49 sec this time, 731 sec total
[2014-02-17 22:12:56] Finished 14 battle, 42 sec this time, 778 sec total
[2014-02-17 22:13:55] Finished 15 battle, 52 sec this time, 837 sec total
[2014-02-17 22:14:32] Finished 16 battle, 31 sec this time, 874 sec total
[2014-02-17 22:15:21] Finished 17 battle, 44 sec this time, 923 sec total
[2014-02-17 22:16:09] Finished 18 battle, 43 sec this time, 971 sec total
[2014-02-17 22:16:59] Finished 19 battle, 44 sec this time, 1021 sec total
[2014-02-17 22:17:50] Finished 20 battle, 46 sec this time, 1072 sec total
[2014-02-17 22:18:23] Finished 21 battle, 28 sec this time, 1105 sec total
[2014-02-17 22:19:01] Finished 22 battle, 32 sec this time, 1143 sec total
[2014-02-17 22:19:53] Finished 23 battle, 46 sec this time, 1195 sec total
[2014-02-17 22:20:43] Finished 24 battle, 45 sec this time, 1245 sec total
[2014-02-17 22:21:37] Finished 25 battle, 46 sec this time, 1299 sec total
[2014-02-17 22:22:55] Finished 26 battle, 51 sec this time, 1377 sec total
[2014-02-17 22:24:02] Finished 27 battle, 32 sec this time, 1444 sec total
[2014-02-17 22:24:59] Finished 28 battle, 49 sec this time, 1501 sec total
[2014-02-17 22:25:51] Finished 29 battle, 44 sec this time, 1553 sec total
[2014-02-17 22:26:42] Finished 30 battle, 46 sec this time, 1604 sec total
[2014-02-17 22:27:29] Finished 31 battle, 42 sec this time, 1651 sec total
[2014-02-17 22:28:17] Finished 32 battle, 43 sec this time, 1699 sec total
[2014-02-17 22:29:14] Finished 33 battle, 52 sec this time, 1756 sec total
[2014-02-17 22:30:02] Finished 34 battle, 43 sec this time, 1804 sec total
[2014-02-17 22:30:51] Finished 35 battle, 44 sec this time, 1853 sec total
[2014-02-17 22:31:49] Finished 36 battle, 49 sec this time, 1911 sec total
[2014-02-17 22:32:39] Finished 37 battle, 45 sec this time, 1961 sec total
[2014-02-17 22:33:26] Finished 38 battle, 42 sec this time, 2008 sec total
[2014-02-17 22:34:15] Finished 39 battle, 44 sec this time, 2057 sec total
[2014-02-17 22:35:02] Finished 40 battle, 41 sec this time, 2104 sec total
[2014-02-17 22:35:52] Finished 41 battle, 45 sec this time, 2154 sec total
[2014-02-17 22:36:39] Finished 42 battle, 41 sec this time, 2201 sec total
[2014-02-17 22:37:30] Finished 43 battle, 46 sec this time, 2252 sec total
[2014-02-17 22:38:19] Finished 44 battle, 44 sec this time, 2301 sec total
[2014-02-17 22:41:01] Finished 47 battle, 44 sec this time, 2463 sec total
[2014-02-17 22:41:46] Finished 48 battle, 40 sec this time, 2508 sec total
[2014-02-17 22:42:38] Finished 49 battle, 47 sec this time, 2560 sec total
[2014-02-17 22:43:29] Finished 50 battle, 46 sec this time, 2611 sec total
[2014-02-17 22:44:22] Finished 51 battle, 47 sec this time, 2664 sec total
[2014-02-17 22:45:19] Finished 52 battle, 51 sec this time, 2721 sec total
[2014-02-17 22:46:05] Finished 53 battle, 41 sec this time, 2767 sec total
[2014-02-17 22:46:47] Finished 54 battle, 37 sec this time, 2809 sec total
[2014-02-17 22:47:37] Finished 55 battle, 45 sec this time, 2859 sec total
[2014-02-17 22:48:27] Finished 56 battle, 45 sec this time, 2909 sec total
[2014-02-17 22:49:19] Finished 57 battle, 47 sec this time, 2961 sec total
[2014-02-17 22:50:18] Finished 58 battle, 53 sec this time, 3020 sec total
[2014-02-17 22:51:07] Finished 59 battle, 44 sec this time, 3069 sec total
[2014-02-17 22:51:57] Finished 60 battle, 44 sec this time, 3119 sec total
[2014-02-17 22:52:55] Finished 61 battle, 53 sec this time, 3177 sec total
[2014-02-17 22:53:40] Finished 62 battle, 40 sec this time, 3222 sec total
[2014-02-17 22:54:29] Finished 63 battle, 44 sec this time, 3271 sec total
[2014-02-17 22:55:25] Finished 64 battle, 49 sec this time, 3327 sec total
[2014-02-17 22:56:12] Finished 65 battle, 42 sec this time, 3374 sec total
[2014-02-17 22:56:52] Finished 66 battle, 34 sec this time, 3414 sec total
[2014-02-17 22:57:50] Finished 67 battle, 51 sec this time, 3472 sec total
[2014-02-17 22:58:38] Finished 68 battle, 42 sec this time, 3520 sec total
[2014-02-17 22:59:24] Finished 69 battle, 40 sec this time, 3566 sec total
[2014-02-17 23:00:22] Finished 70 battle, 48 sec this time, 3624 sec total
[2014-02-17 23:01:13] Finished 71 battle, 44 sec this time, 3675 sec total
[2014-02-17 23:01:59] Finished 72 battle, 41 sec this time, 3721 sec total
[2014-02-17 23:03:53] Finished 74 battle, 46 sec this time, 3835 sec total
[2014-02-17 23:04:41] Finished 75 battle, 43 sec this time, 3883 sec total
[2014-02-17 23:05:26] Finished 76 battle, 40 sec this time, 3928 sec total
[2014-02-17 23:06:10] Finished 77 battle, 39 sec this time, 3972 sec total
[2014-02-17 23:07:01] Finished 78 battle, 44 sec this time, 4023 sec total
[2014-02-17 23:07:51] Finished 79 battle, 44 sec this time, 4073 sec total
[2014-02-17 23:08:41] Finished 80 battle, 45 sec this time, 4123 sec total
[2014-02-17 23:09:40] Finished 81 battle, 53 sec this time, 4182 sec total
[2014-02-17 23:10:30] Finished 82 battle, 44 sec this time, 4232 sec total
[2014-02-17 23:11:17] Finished 83 battle, 42 sec this time, 4279 sec total
[2014-02-17 23:12:08] Finished 84 battle, 45 sec this time, 4330 sec total
[2014-02-17 23:12:58] Finished 85 battle, 45 sec this time, 4380 sec total
[2014-02-17 23:13:47] Finished 86 battle, 44 sec this time, 4429 sec total
[2014-02-17 23:14:31] Finished 87 battle, 39 sec this time, 4473 sec total
[2014-02-17 23:15:22] Finished 88 battle, 45 sec this time, 4524 sec total
[2014-02-17 23:16:08] Finished 89 battle, 41 sec this time, 4570 sec total
[2014-02-17 23:16:58] Finished 90 battle, 45 sec this time, 4620 sec total
[2014-02-17 23:17:47] Finished 91 battle, 44 sec this time, 4669 sec total
[2014-02-17 23:18:34] Finished 92 battle, 42 sec this time, 4716 sec total
[2014-02-17 23:19:25] Finished 93 battle, 45 sec this time, 4767 sec total
[2014-02-17 23:20:15] Finished 94 battle, 45 sec this time, 4817 sec total
[2014-02-17 23:21:05] Finished 95 battle, 46 sec this time, 4867 sec total
[2014-02-17 23:21:57] Finished 96 battle, 47 sec this time, 4919 sec total
[2014-02-17 23:23:54] Finished 98 battle, 51 sec this time, 5036 sec total
[2014-02-17 23:25:43] Finished 100 battle, 45 sec this time, 5145 sec total
[2014-02-17 23:49:54] Finished 1 battle, 53 sec this time, 53 sec total
[2014-02-17 23:50:36] Finished 2 battle, 37 sec this time, 95 sec total
[2014-02-17 23:51:23] Finished 3 battle, 42 sec this time, 142 sec total
[2014-02-17 23:53:11] Finished 5 battle, 42 sec this time, 250 sec total
[2014-02-17 23:54:07] Finished 6 battle, 50 sec this time, 306 sec total
[2014-02-17 23:54:55] Finished 7 battle, 43 sec this time, 354 sec total
[2014-02-17 23:55:44] Finished 8 battle, 44 sec this time, 403 sec total
[2014-02-17 23:56:19] Finished 9 battle, 30 sec this time, 438 sec total
[2014-02-17 23:57:09] Finished 10 battle, 45 sec this time, 488 sec total
[2014-02-17 23:57:47] Finished 11 battle, 33 sec this time, 526 sec total
[2014-02-17 23:58:37] Finished 12 battle, 45 sec this time, 576 sec total
[2014-02-17 23:59:42] Finished 13 battle, 57 sec this time, 641 sec total
[2014-02-18 00:00:42] Finished 14 battle, 46 sec this time, 701 sec total
[2014-02-18 00:01:26] Finished 15 battle, 38 sec this time, 745 sec total
[2014-02-18 00:02:28] Finished 16 battle, 55 sec this time, 807 sec total
[2014-02-18 00:03:21] Finished 17 battle, 44 sec this time, 860 sec total
[2014-02-18 00:04:14] Finished 18 battle, 46 sec this time, 913 sec total
[2014-02-18 00:05:05] Finished 19 battle, 45 sec this time, 964 sec total
[2014-02-18 00:05:56] Finished 20 battle, 45 sec this time, 1015 sec total
[2014-02-18 00:06:51] Finished 21 battle, 44 sec this time, 1070 sec total
[2014-02-18 00:07:47] Finished 22 battle, 44 sec this time, 1126 sec total
[2014-02-18 00:08:44] Finished 23 battle, 42 sec this time, 1183 sec total
[2014-02-18 00:09:36] Finished 24 battle, 47 sec this time, 1235 sec total
